,DEPTH,VP_FRMB,VS_FRMB,RHO_FRMB,PHIE,VSH,VP_FRMO,VS_FRMO,RHO_FRMO
18646,2356.875,3024.8279,1383.5043,2.2077,0.2692,0.0541,2854.6692,1401.4941,2.1514
18647,2357.0,3016.6006,1365.1324,2.2083,0.2688,0.056,2846.5076,1382.8235,2.1522
18648,2357.125,3011.3203,1474.3014,2.2059,0.2703,0.0833,2822.657,1493.0968,2.1507
18649,2357.25,3009.3079,1553.6211,2.2004,0.2738,0.126,2810.8843,1573.0221,2.1464
18650,2357.375,3012.5339,1515.0195,2.194,0.2778,0.1618,2830.3296,1533.7085,2.1408
18651,2357.5,3030.1663,1467.3759,2.1909,0.2797,0.1723,2865.981,1485.4789,2.1378
18652,2357.625,3046.1157,1431.9043,2.193,0.2784,0.1536,2891.2068,1449.7501,2.1393
18653,2357.75,3054.8772,1405.7505,2.1983,0.2751,0.1243,2902.6848,1423.4414,2.144
18654,2357.875,3062.1057,1406.1829,2.2037,0.2717,0.1093,2908.9358,1423.8262,2.1494
18655,2358.0,3075.0171,1445.6267,2.2073,0.2695,0.0928,2916.6106,1463.8322,2.1527
18656,2358.125,3086.8682,1507.9686,2.209,0.2684,0.0693,2918.2219,1527.2518,2.1536
18657,2358.25,3091.5288,1535.3279,2.2096,0.2681,0.0425,2916.2949,1555.3822,2.153
18658,2358.375,3090.6992,1495.4525,2.2091,0.2684,0.0252,2921.4062,1515.2992,2.1516
18659,2358.5,3084.71,1436.186,2.2074,0.2694,0.028,2925.1365,1455.2938,2.1498
18660,2358.625,3077.1904,1428.1134,2.2046,0.2712,0.0306,2917.6523,1447.2262,2.1468
18661,2358.75,3072.4333,1449.0371,2.2013,0.2732,0.0378,2909.4397,1468.4994,2.1433
18662,2358.875,3068.0071,1450.9802,2.1986,0.2749,0.0445,2904.7488,1470.5085,2.1406
18663,2359.0,3064.0579,1447.5408,2.1981,0.2752,0.0556,2901.2292,1466.8726,2.1406
18664,2359.125,3056.6606,1442.0007,2.1997,0.2742,0.0787,2893.7612,1460.8054,2.1434
18665,2359.25,3049.3542,1447.0033,2.2014,0.2732,0.0796,2882.2168,1465.7631,2.1454
18666,2359.375,3048.4001,1451.3345,2.202,0.2728,0.072,2879.072,1470.239,2.1458
18667,2359.5,3049.5369,1444.5857,2.202,0.2728,0.0614,2880.8123,1463.571,2.1452
18668,2359.625,3050.4473,1418.5588,2.2019,0.2728,0.0425,2884.9209,1437.5024,2.1443
18669,2359.75,3054.0322,1380.3995,2.2006,0.2737,0.0217,2895.0327,1399.2218,2.1418
18670,2359.875,3056.7366,1356.736,2.1974,0.2756,0.0222,2903.9683,1375.3947,2.1382
18671,2360.0,3063.2336,1342.114,2.1935,0.2781,0.0476,2918.8792,1360.4,2.1349
18672,2360.125,3076.4978,1348.0775,2.1902,0.2801,0.0895,2940.5649,1365.9849,2.1332
18673,2360.25,3089.9795,1374.6884,2.1896,0.2805,0.1279,2958.0332,1392.3956,2.1343
18674,2360.375,3113.7695,1391.5905,2.1929,0.2785,0.1403,2987.0422,1409.1501,2.1386
18675,2360.5,3136.3408,1384.3947,2.1992,0.2745,0.1445,3016.3115,1401.4686,2.146
18676,2360.625,3150.2085,1366.351,2.2067,0.2698,0.1816,3038.0291,1382.2589,2.1562
18677,2360.75,3124.1982,1346.9796,2.2145,0.265,0.2429,3010.0911,1361.3749,2.1679
18678,2360.875,3052.8125,1289.9456,2.2236,0.2593,0.3193,2929.95,1302.2365,2.1818
18679,2361.0,2958.9021,1264.7371,2.2358,0.2517,0.3787,2813.5449,1275.432,2.1985
18680,2361.125,2815.7095,1329.5637,2.2474,0.2445,0.3568,2597.3215,1340.5815,2.2106
18681,2361.25,2720.3467,1288.2119,2.2524,0.2414,0.3222,2457.7244,1299.1372,2.2147
18682,2361.375,2695.2803,1204.3834,2.249,0.2435,0.3525,2447.3894,1214.3514,2.2123
18683,2361.5,2714.582,1157.8208,2.2411,0.2484,0.4078,2714.582,1157.8208,2.2411
18684,2361.625,2764.1106,1163.2596,2.2377,0.2506,0.4378,2764.1106,1163.2596,2.2377
18685,2361.75,2796.6465,1178.6338,2.2432,0.2471,0.4309,2796.6465,1178.6338,2.2432
18686,2361.875,2851.4382,1196.4757,2.2487,0.2437,0.4314,2851.4382,1196.4757,2.2487
18687,2362.0,2919.6047,1255.1031,2.2436,0.2469,0.4462,2919.6047,1255.1031,2.2436
18688,2362.125,2981.2805,1366.0132,2.2262,0.2577,0.4047,2981.2805,1366.0132,2.2262
18689,2362.25,3090.6399,1452.4739,2.205,0.2709,0.3207,2960.6077,1467.275,2.1607
18690,2362.375,3250.0737,1467.9951,2.1951,0.2771,0.2675,3162.3638,1484.3464,2.147
18691,2362.5,3310.0271,1474.9916,2.2055,0.2706,0.24,3233.0764,1491.2942,2.1576
18692,2362.625,3305.6453,1462.7185,2.2313,0.2545,0.2329,3222.7971,1477.6198,2.1866
18693,2362.75,3265.9409,1486.9843,2.2587,0.2375,0.2332,3161.2869,1500.6793,2.2177
18694,2362.875,3151.5044,1503.1285,2.2708,0.2299,0.221,3000.3481,1516.5311,2.2309
18695,2363.0,3019.0281,1500.3578,2.2575,0.2382,0.2002,2818.7947,1514.7684,2.2147
18696,2363.125,2996.1135,1510.5946,2.2277,0.2568,0.2054,2798.9844,1526.6337,2.1811
18697,2363.25,3024.3716,1520.6908,2.2016,0.273,0.2225,2849.4734,1538.0153,2.1523
18698,2363.375,3081.1299,1504.4897,2.1924,0.2788,0.2379,2934.552,1521.8965,2.1425
18699,2363.5,3130.2166,1465.4662,2.202,0.2728,0.2446,3003.9646,1481.7836,2.1538
18700,2363.625,3218.9834,1441.9404,2.2269,0.2573,0.228,3115.1404,1456.9436,2.1812
18701,2363.75,3360.2231,1454.4756,2.2598,0.2368,0.2027,3284.2764,1468.2877,2.2175
18702,2363.875,3340.7524,1474.2405,2.2915,0.217,0.1634,3244.8423,1487.2236,2.2517
18703,2364.0,3284.0759,1482.8854,2.3163,0.2016,0.1391,3156.7373,1495.0675,2.2787
18704,2364.125,3252.4192,1498.6803,2.332,0.1918,0.1521,3105.0732,1510.0078,2.2971
18705,2364.25,3235.5217,1505.4885,2.3344,0.1903,0.1768,3082.7207,1516.3668,2.301
18706,2364.375,3195.5579,1480.686,2.3172,0.2011,0.2073,3044.5742,1491.7692,2.2829
18707,2364.5,3122.5322,1440.6049,2.2806,0.2238,0.2367,2970.7561,1452.7321,2.2427
18708,2364.625,3059.0422,1422.5118,2.2396,0.2494,0.2569,2905.2131,1436.2249,2.197
18709,2364.75,3023.7268,1410.2001,2.2089,0.2685,0.2515,2869.4932,1425.446,2.1619
18710,2364.875,3000.6562,1403.3767,2.1911,0.2796,0.2244,2842.5125,1419.8921,2.1404
18711,2365.0,2996.4331,1416.4514,2.1814,0.2856,0.2009,2835.4351,1434.0084,2.1283
18712,2365.125,3034.012,1435.3555,2.1748,0.2897,0.1802,2883.1836,1453.8428,2.1198
18713,2365.25,3062.0544,1437.8262,2.1709,0.2922,0.1787,2921.4729,1456.5872,2.1153
18714,2365.375,3084.145,1443.2499,2.1704,0.2925,0.1884,2950.9636,1461.9537,2.1152
18715,2365.5,3104.981,1446.1073,2.1724,0.2912,0.204,2978.7468,1464.4854,2.1182
18716,2365.625,3144.5684,1435.9841,2.1751,0.2895,0.2045,3031.3191,1454.0742,2.1213
18717,2365.75,3212.8745,1427.2134,2.1763,0.2888,0.1746,3118.2114,1445.6003,2.1213
18718,2365.875,3254.999,1446.8357,2.1749,0.2897,0.1476,3168.0339,1465.9879,2.1185
18719,2366.0,3251.8362,1487.3733,2.1733,0.2907,0.1191,3157.1138,1507.6293,2.1153
18720,2366.125,3261.7039,1514.1874,2.1776,0.288,0.0998,3163.6223,1534.8795,2.1193
18721,2366.25,3276.4988,1534.76,2.1941,0.2777,0.0813,3173.8799,1555.0654,2.1372
18722,2366.375,3263.656,1521.6678,2.2232,0.2596,0.0696,3149.2932,1540.3188,2.1697
18723,2366.5,3221.3396,1456.8738,2.2545,0.2401,0.072,3092.9355,1473.0131,2.2054
18724,2366.625,3172.6313,1394.8451,2.2695,0.2307,0.0832,3032.9504,1409.3815,2.2229
18725,2366.75,3160.1648,1382.4954,2.2579,0.238,0.0942,3023.8262,1397.316,2.2103
18726,2366.875,3130.0535,1370.9653,2.2294,0.2557,0.1064,2996.7649,1386.9082,2.1785
18727,2367.0,3057.0725,1366.0403,2.2,0.274,0.1134,2910.5061,1383.3273,2.1454
18728,2367.125,2987.7351,1357.0269,2.1801,0.2865,0.1173,2825.6997,1375.1791,2.1229
18729,2367.25,2963.2449,1348.2566,2.1729,0.2909,0.1136,2796.1116,1366.7255,2.1145
18730,2367.375,2974.3694,1350.2417,2.1742,0.2901,0.1082,2809.9094,1368.7487,2.1158
18731,2367.5,3004.7712,1349.5703,2.1768,0.2885,0.1213,2851.5425,1367.7346,2.1194
18732,2367.625,3019.7285,1348.6024,2.1766,0.2886,0.1522,2874.7605,1366.3058,2.1205
18733,2367.75,3021.2683,1351.798,2.1724,0.2912,0.1791,2880.1357,1369.3571,2.1171
18734,2367.875,3034.2524,1350.897,2.1657,0.2954,0.1852,2900.1047,1368.7028,2.1097
18735,2368.0,3037.9075,1345.3928,2.1612,0.2982,0.1635,2905.2546,1363.6927,2.1035
18736,2368.125,3042.3354,1346.7078,2.1619,0.2978,0.1231,2907.3188,1365.5952,2.1025
18737,2368.25,3047.2637,1351.385,2.1664,0.2949,0.113,2910.8884,1370.2472,2.1072
18738,2368.375,3051.6672,1359.6306,2.1725,0.2912,0.1309,2915.1108,1378.0162,2.1149
18739,2368.5,3052.9009,1365.6401,2.1783,0.2876,0.1613,2916.6675,1383.3412,2.1229
18740,2368.625,3054.9773,1371.1614,2.182,0.2853,0.1795,2919.0496,1388.4635,2.1279
18741,2368.75,3063.5156,1377.7921,2.1834,0.2844,0.1666,2927.7747,1395.2987,2.1289
18742,2368.875,3067.1265,1386.4041,2.1848,0.2835,0.1372,2928.1655,1404.397,2.1291
18743,2369.0,3070.0876,1403.9459,2.1872,0.282,0.1237,2927.2834,1422.2413,2.1313
18744,2369.125,3068.748,1410.1179,2.1896,0.2805,0.1317,2924.4038,1428.2418,2.1344
18745,2369.25,3088.364,1397.0402,2.1914,0.2794,0.1572,2954.4417,1414.5115,2.1376
18746,2369.375,3106.6096,1379.8975,2.1942,0.2776,0.183,2982.6143,1396.6166,2.142
18747,2369.5,3041.0183,1375.9934,2.1991,0.2746,0.194,2895.5132,1392.2477,2.148
18748,2369.625,3005.2751,1376.9791,2.2056,0.2705,0.199,2845.3306,1392.8339,2.1557
18749,2369.75,2998.2693,1380.1713,2.2144,0.265,0.2155,2833.8738,1395.3657,2.1665
18750,2369.875,2991.4377,1382.7928,2.2293,0.2558,0.2695,2825.2812,1396.4658,2.1859
18751,2370.0,2997.77,1382.7878,2.2541,0.2403,0.3568,2997.77,1382.7878,2.2541
18752,2370.125,3009.4614,1381.0947,2.2852,0.221,0.443,3009.4614,1381.0947,2.2852
18753,2370.25,3027.3936,1393.5343,2.3113,0.2047,0.5336,3027.3936,1393.5343,2.3113
18754,2370.375,3047.2563,1424.2797,2.3228,0.1976,0.5891,3047.2563,1424.2797,2.3228
18755,2370.5,3072.2339,1443.043,2.3192,0.1998,0.5547,3072.2339,1443.043,2.3192
18756,2370.625,3104.0513,1455.4951,2.3075,0.2071,0.4987,3104.0513,1455.4951,2.3075
18757,2370.75,3124.0876,1465.1613,2.2951,0.2148,0.4885,3124.0876,1465.1613,2.2951
18758,2370.875,3121.2537,1469.4427,2.2836,0.222,0.49,3121.2537,1469.4427,2.2836
18759,2371.0,3118.6143,1480.8534,2.2702,0.2303,0.4657,3118.6143,1480.8534,2.2702
18760,2371.125,3144.6753,1498.9486,2.2547,0.24,0.4267,3144.6753,1498.9486,2.2547
18761,2371.25,3173.7515,1503.1863,2.2402,0.249,0.3833,3173.7515,1503.1863,2.2402
18762,2371.375,3166.9404,1483.8561,2.2294,0.2558,0.3417,3051.2917,1497.3915,2.1892
18763,2371.5,3150.6653,1475.1154,2.2218,0.2604,0.2962,3028.6624,1489.6851,2.1786
18764,2371.625,3122.5498,1488.3335,2.2157,0.2642,0.2605,2987.4431,1503.9337,2.17
18765,2371.75,3119.0239,1480.481,2.2111,0.2671,0.2549,2984.9282,1496.3416,2.1645
18766,2371.875,3150.7974,1489.6699,2.2089,0.2685,0.2552,3026.1729,1505.7468,2.1619
18767,2372.0,3183.6636,1501.5819,2.209,0.2684,0.2635,3068.1487,1517.6438,2.1625
18768,2372.125,3169.5413,1500.1748,2.2095,0.2681,0.2641,3049.814,1516.1879,2.1631
18769,2372.25,3144.4609,1483.7167,2.2078,0.2692,0.2544,3019.0168,1499.8032,2.1607
18770,2372.375,3148.4846,1467.3287,2.2049,0.271,0.2441,3026.7593,1483.5546,2.157
18771,2372.5,3133.5217,1456.2742,2.2038,0.2717,0.2353,3008.312,1472.58,2.1552
18772,2372.625,3096.1523,1439.332,2.206,0.2703,0.2345,2960.7517,1455.3411,2.1578
18773,2372.75,3073.146,1426.2527,2.2119,0.2666,0.252,2932.1536,1441.5361,2.1653
18774,2372.875,3060.866,1424.4005,2.221,0.261,0.2862,2916.9307,1438.6743,2.1771
18775,2373.0,3059.2898,1427.912,2.2321,0.254,0.3405,2917.3296,1440.8252,2.1923
18776,2373.125,3070.6228,1431.1265,2.2416,0.2481,0.3833,2934.658,1442.943,2.2051
18777,2373.25,3087.0522,1434.105,2.2453,0.2458,0.3858,2955.271,1445.7261,2.2094
18778,2373.375,3109.1052,1433.2515,2.2415,0.2482,0.337,2979.4927,1445.7916,2.2028
18779,2373.5,3136.5532,1429.0337,2.2338,0.253,0.265,3010.645,1443.0201,2.1907
18780,2373.625,3147.6069,1443.1692,2.2301,0.2553,0.2554,3023.1311,1457.6328,2.186
18781,2373.75,3140.825,1479.0431,2.2334,0.2532,0.3058,3012.7634,1492.9,2.1921
18782,2373.875,3120.2576,1491.7677,2.2376,0.2506,0.3553,2987.9863,1504.7408,2.1992
18783,2374.0,3089.8459,1491.6542,2.2363,0.2514,0.3817,2951.3071,1504.2786,2.1989
18784,2374.125,3063.0713,1485.877,2.227,0.2572,0.3756,2918.4409,1499.0343,2.1881
18785,2374.25,3055.7898,1480.8716,2.2122,0.2665,0.3406,2909.5977,1495.3275,2.1696
18786,2374.375,3059.1877,1479.6801,2.1991,0.2746,0.3079,2914.5718,1495.353,2.1532
18787,2374.5,3072.4851,1483.1392,2.1924,0.2787,0.2936,2932.1978,1499.442,2.145
18788,2374.625,3107.3423,1492.418,2.1926,0.2787,0.2744,2974.9509,1509.1274,2.1443
18789,2374.75,3139.3608,1502.5266,2.1975,0.2756,0.2588,3012.6509,1519.3268,2.1492
18790,2374.875,3144.062,1511.5677,2.2045,0.2713,0.2383,3013.3691,1528.4133,2.1561
18791,2375.0,3152.71,1521.9447,2.2112,0.2671,0.2261,3019.8245,1538.7283,2.1632
18792,2375.125,3150.4636,1535.2202,2.2164,0.2638,0.2189,3012.137,1551.9749,2.1688
18793,2375.25,3127.3438,1547.548,2.2194,0.262,0.2062,2976.4014,1564.4803,2.1716
18794,2375.375,3117.1328,1559.0282,2.2191,0.2622,0.2099,2960.8621,1576.0414,2.1714
18795,2375.5,3129.9165,1569.1283,2.2154,0.2645,0.2364,2980.5532,1586.0197,2.1684
18796,2375.625,3124.4893,1575.7065,2.2102,0.2677,0.2586,2976.1963,1592.5942,2.1636
18797,2375.75,3095.1094,1578.3373,2.2064,0.2701,0.2722,2938.7983,1595.2455,2.1598
18798,2375.875,3058.1218,1579.6522,2.204,0.2715,0.2667,2888.3372,1596.8035,2.1569
18799,2376.0,3030.5688,1573.7194,2.2,0.274,0.2498,2851.1208,1591.3287,2.1516
18800,2376.125,3016.9946,1553.2585,2.1926,0.2786,0.2562,2840.1333,1570.9604,2.1435
18801,2376.25,3013.5066,1529.8145,2.1833,0.2844,0.2385,2841.3394,1548.0793,2.1321
18802,2376.375,3014.0503,1520.5112,2.1755,0.2893,0.199,2842.4941,1539.777,2.1214
18803,2376.5,3019.3145,1517.2883,2.1722,0.2913,0.1322,2844.7341,1537.8186,2.1146
18804,2376.625,3039.1985,1497.7517,2.1737,0.2904,0.0935,2871.3445,1518.571,2.1145
18805,2376.75,3051.5593,1480.3964,2.177,0.2883,0.0963,2890.3413,1500.7333,2.1184
18806,2376.875,3048.0139,1470.2522,2.1798,0.2866,0.1126,2887.8098,1490.0273,2.1224
18807,2377.0,3063.8354,1467.9049,2.1817,0.2854,0.1349,2911.0933,1487.1824,2.1255
18808,2377.125,3107.1892,1469.8,2.1842,0.2839,0.1587,2970.2942,1488.5817,2.1294
18809,2377.25,3130.4551,1471.3939,2.1878,0.2816,0.1886,3002.4187,1489.5144,2.1349
18810,2377.375,3131.4326,1469.9403,2.1918,0.2792,0.2215,3005.6509,1487.2976,2.1409
18811,2377.5,3116.7053,1464.3218,2.1954,0.2769,0.2298,2986.7627,1481.2812,2.1454
18812,2377.625,3102.4253,1458.2952,2.1984,0.275,0.2097,2965.9495,1475.3357,2.1479
18813,2377.75,3098.8706,1449.4111,2.2004,0.2738,0.1698,2958.2126,1466.8668,2.1483
18814,2377.875,3096.4009,1436.7034,2.2007,0.2736,0.1301,2953.157,1454.6083,2.1468
18815,2378.0,3095.3367,1428.3505,2.1996,0.2743,0.1032,2950.9941,1446.6262,2.1443
18816,2378.125,3095.2715,1418.98,2.1978,0.2754,0.0823,2951.1951,1437.556,2.1413
18817,2378.25,3095.29,1397.6091,2.1951,0.2771,0.0772,2955.1833,1416.1244,2.1381
18818,2378.375,3100.4766,1375.8884,2.1919,0.2791,0.0905,2967.7681,1394.0844,2.1351
18819,2378.5,3109.8682,1362.9808,2.1895,0.2806,0.127,2986.0073,1380.5931,2.134
18820,2378.625,3108.0261,1363.3641,2.188,0.2815,0.1818,2988.5659,1380.2498,2.1348
18821,2378.75,3101.3784,1374.4727,2.1863,0.2825,0.2049,2980.6785,1391.2367,2.134
18822,2378.875,3094.3425,1378.6235,2.1848,0.2835,0.1702,2968.2988,1396.04,2.1306
18823,2379.0,3085.719,1378.958,2.1839,0.2841,0.1407,2954.5935,1396.8716,2.1282
18824,2379.125,3077.3606,1379.692,2.1842,0.2839,0.1364,2942.916,1397.662,2.1284
18825,2379.25,3081.5894,1381.2061,2.1867,0.2823,0.1483,2948.554,1398.8862,2.1317
18826,2379.375,3095.1638,1381.1453,2.1905,0.2799,0.1572,2966.1323,1398.489,2.1365
18827,2379.5,3102.6614,1381.1891,2.1943,0.2776,0.1683,2975.8606,1398.1702,2.1413
18828,2379.625,3098.179,1382.2638,2.1969,0.276,0.1955,2971.395,1398.7135,2.1455
18829,2379.75,3089.1938,1384.1412,2.1985,0.275,0.2057,2959.6812,1400.3794,2.1478
18830,2379.875,3080.8164,1386.3372,2.2004,0.2738,0.1854,2945.7483,1402.8065,2.149
18831,2380.0,3067.3701,1387.1252,2.2034,0.2719,0.1805,2926.2178,1403.5215,2.1522
18832,2380.125,3053.8779,1384.9923,2.2062,0.2702,0.189,2908.3508,1401.0916,2.1558
18833,2380.25,3046.6672,1382.7458,2.206,0.2703,0.1931,2899.5103,1398.7695,2.1557
18834,2380.375,3044.9348,1382.5231,2.2015,0.2731,0.179,2897.3298,1398.9883,2.1499
18835,2380.5,3036.0747,1383.9413,2.1936,0.278,0.1358,2883.6016,1401.4788,2.1391
18836,2380.625,3019.1289,1390.4603,2.185,0.2834,0.1415,2863.2251,1408.4515,2.1296
18837,2380.75,3012.0701,1402.4659,2.1795,0.2868,0.1932,2858.6938,1420.1233,2.1256
18838,2380.875,3014.6475,1409.0833,2.1794,0.2869,0.2099,2862.7483,1426.573,2.1263
18839,2381.0,3026.0007,1409.8922,2.1834,0.2844,0.1897,2874.5491,1427.4863,2.1299
18840,2381.125,3037.0618,1408.8357,2.1874,0.2819,0.1786,2887.1768,1426.3716,2.1339
18841,2381.25,3040.1355,1407.6876,2.1876,0.2818,0.1716,2890.7498,1425.3054,2.1338
18842,2381.375,3042.5581,1406.3768,2.1852,0.2832,0.1631,2894.2153,1424.2352,2.1308
18843,2381.5,3042.6484,1408.9247,2.1848,0.2835,0.1559,2893.3547,1426.9476,2.13
18844,2381.625,3044.8647,1417.6118,2.1866,0.2824,0.1563,2894.3296,1435.6447,2.132
18845,2381.75,3057.5881,1425.2462,2.1874,0.2819,0.1664,2910.8833,1443.1779,2.1334
18846,2381.875,3078.9121,1433.3984,2.1853,0.2832,0.1796,2940.0266,1451.3439,2.1316
18847,2382.0,3092.9507,1442.8815,2.1804,0.2863,0.1911,2959.7656,1461.0364,2.1265
18848,2382.125,3100.2769,1450.5812,2.1751,0.2895,0.1867,2969.4607,1469.1932,2.1204
18849,2382.25,3106.8474,1454.8746,2.1728,0.291,0.1665,2976.4761,1473.9921,2.1168
18850,2382.375,3111.6704,1457.1246,2.1737,0.2904,0.1562,2981.3672,1476.3849,2.1174
18851,2382.5,3112.8608,1455.6556,2.1766,0.2886,0.149,2981.6655,1474.8475,2.1204
18852,2382.625,3110.1912,1450.078,2.1799,0.2865,0.1475,2977.8481,1469.0372,2.124
18853,2382.75,3100.6438,1443.7524,2.1813,0.2857,0.1572,2966.5684,1462.3998,2.126
18854,2382.875,3082.5325,1439.6086,2.1795,0.2868,0.1638,2944.2893,1458.2015,2.1242
18855,2383.0,3062.4417,1436.4086,2.1739,0.2903,0.1642,2919.8284,1455.2627,2.1179
18856,2383.125,3044.5122,1435.1571,2.1664,0.295,0.1657,2898.6558,1454.3917,2.1094
18857,2383.25,3031.7773,1432.5706,2.1602,0.2988,0.1744,2884.8347,1451.9821,2.1028
18858,2383.375,3026.0879,1428.3862,2.1585,0.2999,0.1881,2879.6763,1447.6184,2.1015
18859,2383.5,3027.1399,1424.3018,2.1628,0.2972,0.206,2881.9963,1442.9618,2.1072
18860,2383.625,3033.8,1420.7222,2.1697,0.2929,0.2228,2890.8269,1438.6952,2.1158
18861,2383.75,3040.498,1418.7965,2.1748,0.2898,0.2269,2898.8726,1436.4058,2.1218
18862,2383.875,3052.0,1419.8452,2.1771,0.2883,0.1929,2910.1382,1437.865,2.1229
18863,2384.0,3070.9722,1422.5704,2.1769,0.2884,0.1327,2929.698,1441.5686,2.1199
18864,2384.125,3084.2214,1423.686,2.1741,0.2901,0.0863,2944.1531,1443.5721,2.1147
18865,2384.25,3086.9893,1420.6892,2.1709,0.2922,0.0343,2945.1362,1441.5231,2.1086
18866,2384.375,3079.0151,1416.0002,2.1684,0.2937,0.0,2933.2976,1437.4421,2.1041
18867,2384.5,3069.6809,1412.8574,2.1669,0.2946,0.0233,2923.6528,1433.9702,2.1036
18868,2384.625,3062.3542,1411.0905,2.1666,0.2949,0.104,2920.959,1430.9482,2.1069
18869,2384.75,3059.7424,1409.0568,2.1667,0.2948,0.1727,2923.6184,1427.8207,2.1101
18870,2384.875,3068.4053,1405.1097,2.1675,0.2943,0.1585,2934.2537,1423.9941,2.1104
18871,2385.0,3069.9907,1400.293,2.1684,0.2937,0.114,2933.062,1419.743,2.1094
18872,2385.125,3056.522,1393.5085,2.1686,0.2936,0.0731,2912.6353,1413.4762,2.1078
18873,2385.25,3040.8142,1380.6296,2.1676,0.2942,0.0707,2893.7529,1400.5066,2.1065
18874,2385.375,3030.8669,1366.795,2.1649,0.2959,0.0855,2884.7812,1386.4005,2.1041
18875,2385.5,3017.8521,1357.2335,2.161,0.2983,0.1092,2872.1741,1376.5575,2.1007
18876,2385.625,3006.4844,1356.3383,2.1571,0.3008,0.1227,2859.5393,1375.6565,2.0969
18877,2385.75,2996.1475,1364.3612,2.1538,0.3028,0.1203,2845.3335,1384.0103,2.093
18878,2385.875,2989.6201,1373.0177,2.152,0.304,0.1203,2835.7944,1392.8911,2.091
18879,2386.0,2994.377,1377.4772,2.1526,0.3035,0.1041,2839.8408,1397.625,2.091
18880,2386.125,3007.8884,1379.8418,2.1555,0.3017,0.0889,2855.3262,1400.0946,2.0936
18881,2386.25,3015.9229,1382.6512,2.1595,0.2993,0.0916,2864.5706,1402.689,2.0982
18882,2386.375,3021.2039,1382.9227,2.1627,0.2972,0.0853,2869.9497,1402.8806,2.1016
18883,2386.5,3025.2217,1379.3314,2.1652,0.2957,0.0725,2873.9485,1399.2932,2.1039
18884,2386.625,3035.6797,1379.3702,2.1677,0.2942,0.0735,2887.2654,1399.1854,2.1067
18885,2386.75,3048.7007,1386.0637,2.1711,0.292,0.0925,2904.1382,1405.5004,2.1115
18886,2386.875,3045.7205,1397.8688,2.1764,0.2887,0.1282,2899.5811,1416.637,2.1191
18887,2387.0,3050.6343,1414.1284,2.182,0.2852,0.1582,2904.3921,1432.3491,2.1269
18888,2387.125,3097.8621,1439.8292,2.1857,0.2829,0.1646,2962.7114,1458.0775,2.1314
18889,2387.25,3150.4827,1473.2944,2.1885,0.2812,0.1487,3024.9338,1492.0656,2.1338
18890,2387.375,3193.4851,1504.3019,2.1923,0.2788,0.116,3072.9414,1523.7743,2.1367
18891,2387.5,3243.0249,1530.6199,2.1986,0.2749,0.1036,3131.082,1550.2738,2.1432
18892,2387.625,3295.8787,1556.8082,2.2075,0.2694,0.1103,3193.9373,1576.1622,2.1536
18893,2387.75,3328.9036,1583.0291,2.2187,0.2624,0.1082,3229.4446,1602.0752,2.1663
18894,2387.875,3348.6365,1595.9043,2.2311,0.2546,0.0774,3247.1714,1614.8884,2.179
18895,2388.0,3353.9192,1593.8489,2.2415,0.2482,0.03,3247.5405,1612.9894,2.1886
18896,2388.125,3339.2495,1587.3047,2.2469,0.2448,0.0,3224.9751,1606.5516,2.1934
18897,2388.25,3310.5923,1583.0632,2.2464,0.2451,0.0,3187.519,1602.2849,2.1929
18898,2388.375,3284.031,1578.9424,2.2422,0.2478,0.0,3154.106,1598.364,2.188
18899,2388.5,3252.1213,1559.2411,2.2381,0.2503,0.0,3116.0981,1578.6552,2.1834
18900,2388.625,3208.6812,1520.6128,2.2361,0.2516,0.003,3065.1914,1539.6117,2.1812
18901,2388.75,3163.5142,1485.6393,2.2336,0.2531,0.0119,3011.7227,1504.2006,2.1788
18902,2388.875,3133.7629,1462.4132,2.228,0.2566,0.0266,2978.959,1480.7638,2.1731
18903,2389.0,3113.6843,1446.0826,2.219,0.2622,0.0615,2961.51,1464.1825,2.1645
18904,2389.125,3085.3127,1427.814,2.2082,0.2689,0.1139,2935.3633,1445.47,2.1546
18905,2389.25,3062.7161,1414.407,2.1982,0.2751,0.1653,2915.6965,1431.6566,2.1456
18906,2389.375,3047.0872,1414.5109,2.1903,0.2801,0.2127,2902.009,1431.4688,2.1387
18907,2389.5,3036.2341,1412.5645,2.1844,0.2838,0.2224,2890.6685,1429.6696,2.1324
18908,2389.625,3030.178,1397.6245,2.1795,0.2868,0.1978,2884.1721,1415.1761,2.1258
18909,2389.75,3030.2249,1376.6631,2.1744,0.29,0.1783,2887.4026,1394.5121,2.1191
18910,2389.875,3030.3066,1360.4036,2.1684,0.2937,0.1806,2892.1309,1378.3286,2.1123
18911,2390.0,3023.2791,1342.9115,2.161,0.2983,0.1963,2889.0308,1360.7622,2.1047
18912,2390.125,3005.9087,1327.8289,2.1531,0.3033,0.2038,2871.2466,1345.7821,2.096
18913,2390.25,2986.2544,1320.0836,2.1465,0.3074,0.1863,2846.8101,1338.5302,2.0877
18914,2390.375,2977.9351,1315.616,2.143,0.3096,0.1656,2835.7351,1334.4841,2.0828
18915,2390.5,2977.4014,1302.4625,2.1432,0.3094,0.1678,2837.0308,1321.0968,2.0832
18916,2390.625,2973.832,1278.5986,2.1463,0.3075,0.1604,2834.1526,1296.8394,2.0863
