% 'Vsh'	'Por'	'Vp_b'	'Vs_b'	'Rhob_b'	'Vp_o'	'Vs_o'	'Rhob_o'	'Z_TVD'  
   1.8950000e-01   2.9750000e-01   2.8393127e+03   1.4038328e+03   2.1630000e+00   2.6286855e+03   1.4220266e+03   2.1080000e+00   2.2213750e+03
   1.8970000e-01   2.9620000e-01   2.8433469e+03   1.4067823e+03   2.1650000e+00   2.6332874e+03   1.4248646e+03   2.1104000e+00   2.2215000e+03
   2.0950000e-01   2.9320000e-01   2.8455317e+03   1.4067538e+03   2.1695000e+00   2.6365427e+03   1.4243209e+03   2.1163000e+00   2.2216250e+03
   2.3220000e-01   2.8960000e-01   2.8447742e+03   1.4039052e+03   2.1748000e+00   2.6365330e+03   1.4208102e+03   2.1234000e+00   2.2217500e+03
   2.4830000e-01   2.8700000e-01   2.8412881e+03   1.3991947e+03   2.1787000e+00   2.6333489e+03   1.4155432e+03   2.1287000e+00   2.2218750e+03
   2.5810000e-01   2.8660000e-01   2.8365183e+03   1.3940609e+03   2.1792000e+00   2.6291133e+03   1.4101324e+03   2.1298000e+00   2.2220000e+03
   2.6770000e-01   2.8890000e-01   2.8311858e+03   1.3885355e+03   2.1760000e+00   2.6254258e+03   1.4045372e+03   2.1267000e+00   2.2221250e+03
   2.7940000e-01   2.9140000e-01   2.8262202e+03   1.3833191e+03   2.1722000e+00   2.6223745e+03   1.3992948e+03   2.1229000e+00   2.2222500e+03
   2.8680000e-01   2.9270000e-01   2.8221785e+03   1.3787568e+03   2.1703000e+00   2.6199048e+03   1.3945935e+03   2.1213000e+00   2.2223750e+03
   3.0130000e-01   2.9150000e-01   2.8163196e+03   1.3722380e+03   2.1723000e+00   2.6146797e+03   1.3876213e+03   2.1245000e+00   2.2225000e+03
   3.2950000e-01   2.8740000e-01   2.8022222e+03   1.3585197e+03   2.1789000e+00   2.5988740e+03   1.3730284e+03   2.1331000e+00   2.2226250e+03
   3.5500000e-01   2.8130000e-01   2.7671887e+03   1.3282675e+03   2.1880000e+00   2.5564373e+03   1.3416069e+03   2.1447000e+00   2.2227500e+03
   3.7190000e-01   2.7670000e-01   2.7234133e+03   1.2919275e+03   2.1953000e+00   2.5023955e+03   1.3042885e+03   2.1539000e+00   2.2228750e+03
   3.8440000e-01   2.7490000e-01   2.6833523e+03   1.2595536e+03   2.1984000e+00   2.4521350e+03   1.2713455e+03   2.1579000e+00   2.2230000e+03
   3.7080000e-01   2.7570000e-01   2.6598689e+03   1.2426185e+03   2.1974000e+00   2.4193757e+03   1.2545270e+03   2.1558000e+00   2.2231250e+03
   3.2950000e-01   2.7810000e-01   2.6551394e+03   1.2424741e+03   2.1938000e+00   2.4073203e+03   1.2550530e+03   2.1501000e+00   2.2232500e+03
   2.8170000e-01   2.8030000e-01   2.6600161e+03   1.2498105e+03   2.1907000e+00   2.4194006e+03   1.2625250e+03   2.1469000e+00   2.2233750e+03
   2.9870000e-01   2.8010000e-01   2.6455305e+03   1.2365371e+03   2.1906000e+00   2.5300320e+03   1.2426766e+03   2.1694000e+00   2.2235000e+03
   3.7490000e-01   2.7840000e-01   2.5947617e+03   1.1889237e+03   2.1931000e+00   2.5664158e+03   1.1904333e+03   2.1879000e+00   2.2236250e+03
   4.7750000e-01   2.7590000e-01   2.5014648e+03   1.1060939e+03   2.1969000e+00   2.5014648e+03   1.1060939e+03   2.1969000e+00   2.2237500e+03
   5.6390000e-01   2.7310000e-01   2.3924504e+03   1.0126646e+03   2.2015000e+00   2.3924504e+03   1.0126646e+03   2.2015000e+00   2.2238750e+03
   6.0550000e-01   2.7010000e-01   2.3033987e+03   9.3885630e+02   2.2064000e+00   2.3033987e+03   9.3885630e+02   2.2064000e+00   2.2240000e+03
   6.0540000e-01   2.6760000e-01   2.2676550e+03   9.1057570e+02   2.2104000e+00   2.2676550e+03   9.1057570e+02   2.2104000e+00   2.2241250e+03
   5.8010000e-01   2.6620000e-01   2.3070940e+03   9.4371030e+02   2.2128000e+00   2.3070940e+03   9.4371030e+02   2.2128000e+00   2.2242500e+03
   5.4530000e-01   2.6600000e-01   2.4101855e+03   1.0276993e+03   2.2135000e+00   2.4101855e+03   1.0276993e+03   2.2135000e+00   2.2243750e+03
   5.0870000e-01   2.6800000e-01   2.5093442e+03   1.1089486e+03   2.2109000e+00   2.5093442e+03   1.1089486e+03   2.2109000e+00   2.2245000e+03
   4.7370000e-01   2.7290000e-01   2.5699824e+03   1.1599110e+03   2.2031000e+00   2.5699824e+03   1.1599110e+03   2.2031000e+00   2.2246250e+03
   4.3990000e-01   2.8100000e-01   2.5874885e+03   1.1767679e+03   2.1890000e+00   2.5874885e+03   1.1767679e+03   2.1890000e+00   2.2247500e+03
   4.0530000e-01   2.9140000e-01   2.5865439e+03   1.1790929e+03   2.1721000e+00   2.5865439e+03   1.1790929e+03   2.1721000e+00   2.2248750e+03
   3.7120000e-01   3.0040000e-01   2.5977563e+03   1.1910502e+03   2.1579000e+00   2.4568577e+03   1.1991119e+03   2.1295000e+00   2.2250000e+03
   3.4140000e-01   3.0640000e-01   2.6493044e+03   1.2353427e+03   2.1483000e+00   2.4413892e+03   1.2487393e+03   2.1028000e+00   2.2251250e+03
   3.0420000e-01   3.0880000e-01   2.7092102e+03   1.2866932e+03   2.1443000e+00   2.4909370e+03   1.3025454e+03   2.0924000e+00   2.2252500e+03
   2.6520000e-01   3.0840000e-01   2.7533953e+03   1.3253619e+03   2.1448000e+00   2.5410801e+03   1.3421635e+03   2.0915000e+00   2.2253750e+03
   2.5410000e-01   3.0680000e-01   2.7848303e+03   1.3522271e+03   2.1469000e+00   2.5771050e+03   1.3695188e+03   2.0930000e+00   2.2255000e+03
   2.5620000e-01   3.0670000e-01   2.8087295e+03   1.3708912e+03   2.1473000e+00   2.6070798e+03   1.3883569e+03   2.0936000e+00   2.2256250e+03
   2.7170000e-01   3.0770000e-01   2.8367881e+03   1.3915748e+03   2.1459000e+00   2.6441230e+03   1.4091578e+03   2.0927000e+00   2.2257500e+03
   2.8940000e-01   3.0850000e-01   2.8650530e+03   1.4120748e+03   2.1449000e+00   2.6814368e+03   1.4296969e+03   2.0924000e+00   2.2258750e+03
   3.0250000e-01   3.0770000e-01   2.8901458e+03   1.4303762e+03   2.1465000e+00   2.7135046e+03   1.4478994e+03   2.0949000e+00   2.2260000e+03
   3.1000000e-01   3.0430000e-01   2.9094429e+03   1.4446738e+03   2.1524000e+00   2.7364675e+03   1.4618732e+03   2.1021000e+00   2.2261250e+03
   3.2100000e-01   2.9760000e-01   2.9212114e+03   1.4530010e+03   2.1632000e+00   2.7489216e+03   1.4695000e+03   2.1149000e+00   2.2262500e+03
   3.3630000e-01   2.8720000e-01   2.9191877e+03   1.4502562e+03   2.1797000e+00   2.7433689e+03   1.4655828e+03   2.1343000e+00   2.2263750e+03
   3.5010000e-01   2.7410000e-01   2.8975627e+03   1.4322279e+03   2.2003000e+00   2.7124373e+03   1.4460483e+03   2.1585000e+00   2.2265000e+03
   3.6240000e-01   2.6020000e-01   2.8527688e+03   1.3961366e+03   2.2217000e+00   2.6519695e+03   1.4083440e+03   2.1834000e+00   2.2266250e+03
   3.7180000e-01   2.4860000e-01   2.7919624e+03   1.3476709e+03   2.2389000e+00   2.5716433e+03   1.3584979e+03   2.2034000e+00   2.2267500e+03
   3.7540000e-01   2.4310000e-01   2.7328545e+03   1.3009038e+03   2.2460000e+00   2.4947280e+03   1.3109932e+03   2.2115000e+00   2.2268750e+03
   3.6480000e-01   2.5010000e-01   2.6943660e+03   1.2711841e+03   2.2359000e+00   2.4471931e+03   1.2816287e+03   2.1996000e+00   2.2270000e+03
   3.4500000e-01   2.6430000e-01   2.6776165e+03   1.2592046e+03   2.2148000e+00   2.4304729e+03   1.2707666e+03   2.1746000e+00   2.2271250e+03
   3.2340000e-01   2.8010000e-01   2.6829006e+03   1.2648619e+03   2.1904000e+00   2.4430723e+03   1.2779186e+03   2.1459000e+00   2.2272500e+03
   3.0440000e-01   2.9400000e-01   2.7049158e+03   1.2837557e+03   2.1687000e+00   2.4762527e+03   1.2983414e+03   2.1203000e+00   2.2273750e+03
   2.8930000e-01   3.0370000e-01   2.7341350e+03   1.3082672e+03   2.1536000e+00   2.5163452e+03   1.3241329e+03   2.1023000e+00   2.2275000e+03
   2.7630000e-01   3.0850000e-01   2.7566753e+03   1.3275500e+03   2.1456000e+00   2.5453799e+03   1.3442874e+03   2.0925000e+00   2.2276250e+03
   2.6130000e-01   3.1030000e-01   2.7667874e+03   1.3372302e+03   2.1422000e+00   2.5570352e+03   1.3545142e+03   2.0878000e+00   2.2277500e+03
   2.4630000e-01   3.1140000e-01   2.7717097e+03   1.3429347e+03   2.1401000e+00   2.5615935e+03   1.3606567e+03   2.0847000e+00   2.2278750e+03
   2.3020000e-01   3.1190000e-01   2.7742854e+03   1.3468812e+03   2.1393000e+00   2.5627253e+03   1.3649692e+03   2.0830000e+00   2.2280000e+03
   2.1380000e-01   3.1180000e-01   2.7762036e+03   1.3503129e+03   2.1395000e+00   2.5626611e+03   1.3687000e+03   2.0824000e+00   2.2281250e+03
   1.9960000e-01   3.1100000e-01   2.7780349e+03   1.3535380e+03   2.1408000e+00   2.5622759e+03   1.3721418e+03   2.0832000e+00   2.2282500e+03
   1.8710000e-01   3.0970000e-01   2.7790432e+03   1.3558082e+03   2.1432000e+00   2.5608047e+03   1.3745146e+03   2.0852000e+00   2.2283750e+03
   1.8010000e-01   3.0650000e-01   2.7803809e+03   1.3575110e+03   2.1484000e+00   2.5595791e+03   1.3760336e+03   2.0910000e+00   2.2285000e+03
   1.8950000e-01   2.9990000e-01   2.7816414e+03   1.3571498e+03   2.1587000e+00   2.5588259e+03   1.3748950e+03   2.1034000e+00   2.2286250e+03
   2.2860000e-01   2.9000000e-01   2.7812998e+03   1.3525612e+03   2.1745000e+00   2.5794038e+03   1.3675514e+03   2.1273000e+00   2.2287500e+03
   3.0060000e-01   2.7820000e-01   2.7756245e+03   1.3407075e+03   2.1934000e+00   2.6416707e+03   1.3498575e+03   2.1643000e+00   2.2288750e+03
   3.8880000e-01   2.6800000e-01   2.7569900e+03   1.3169373e+03   2.2099000e+00   2.7544238e+03   1.3171125e+03   2.2093000e+00   2.2290000e+03
   4.7270000e-01   2.6710000e-01   2.7090986e+03   1.2699302e+03   2.2122000e+00   2.7090986e+03   1.2699302e+03   2.2122000e+00   2.2291250e+03
   5.5630000e-01   2.7250000e-01   2.6482737e+03   1.2129071e+03   2.2038000e+00   2.6482737e+03   1.2129071e+03   2.2038000e+00   2.2292500e+03
   6.3010000e-01   2.8240000e-01   2.5797815e+03   1.1510005e+03   2.1874000e+00   2.5797815e+03   1.1510005e+03   2.1874000e+00   2.2293750e+03
   6.8310000e-01   2.9340000e-01   2.5100530e+03   1.0902701e+03   2.1687000e+00   2.5100530e+03   1.0902701e+03   2.1687000e+00   2.2295000e+03
   7.0710000e-01   3.0120000e-01   2.4478589e+03   1.0383595e+03   2.1556000e+00   2.4478589e+03   1.0383595e+03   2.1556000e+00   2.2296250e+03
   7.1260000e-01   2.9860000e-01   2.4151187e+03   1.0123484e+03   2.1602000e+00   2.4151187e+03   1.0123484e+03   2.1602000e+00   2.2297500e+03
   7.0940000e-01   2.8830000e-01   2.4016885e+03   1.0030526e+03   2.1769000e+00   2.4016885e+03   1.0030526e+03   2.1769000e+00   2.2298750e+03
   7.0090000e-01   2.7640000e-01   2.4105442e+03   1.0118400e+03   2.1972000e+00   2.4105442e+03   1.0118400e+03   2.1972000e+00   2.2300000e+03
   6.8770000e-01   2.6570000e-01   2.4619814e+03   1.0542437e+03   2.2147000e+00   2.4619814e+03   1.0542437e+03   2.2147000e+00   2.2301250e+03
   6.6860000e-01   2.5840000e-01   2.5540925e+03   1.1287185e+03   2.2257000e+00   2.5540925e+03   1.1287185e+03   2.2257000e+00   2.2302500e+03
   6.4060000e-01   2.5510000e-01   2.6465120e+03   1.2039180e+03   2.2305000e+00   2.6465120e+03   1.2039180e+03   2.2305000e+00   2.2303750e+03
   6.0490000e-01   2.5840000e-01   2.7050227e+03   1.2530306e+03   2.2257000e+00   2.7050227e+03   1.2530306e+03   2.2257000e+00   2.2305000e+03
   5.7060000e-01   2.6580000e-01   2.7298765e+03   1.2757039e+03   2.2141000e+00   2.7298765e+03   1.2757039e+03   2.2141000e+00   2.2306250e+03
   5.3150000e-01   2.7620000e-01   2.7271248e+03   1.2772218e+03   2.1970000e+00   2.7271248e+03   1.2772218e+03   2.1970000e+00   2.2307500e+03
   4.8270000e-01   2.8800000e-01   2.7080608e+03   1.2666416e+03   2.1775000e+00   2.7080608e+03   1.2666416e+03   2.1775000e+00   2.2308750e+03
   4.2620000e-01   2.9960000e-01   2.6826094e+03   1.2514707e+03   2.1589000e+00   2.6687927e+03   1.2523395e+03   2.1559000e+00   2.2310000e+03
   3.8740000e-01   3.1020000e-01   2.6419258e+03   1.2232006e+03   2.1425000e+00   2.5225264e+03   1.2307091e+03   2.1164000e+00   2.2311250e+03
   3.6280000e-01   3.1770000e-01   2.5946406e+03   1.1887385e+03   2.1306000e+00   2.3841182e+03   1.2016884e+03   2.0848000e+00   2.2312500e+03
   3.3070000e-01   3.2090000e-01   2.5543167e+03   1.1599751e+03   2.1251000e+00   2.3059834e+03   1.1747234e+03   2.0720000e+00   2.2313750e+03
   3.0110000e-01   3.1930000e-01   2.5498008e+03   1.1597506e+03   2.1274000e+00   2.2940457e+03   1.1748158e+03   2.0732000e+00   2.2315000e+03
   2.7650000e-01   3.1380000e-01   2.5911985e+03   1.1960101e+03   2.1360000e+00   2.3387783e+03   1.2115557e+03   2.0816000e+00   2.2316250e+03
   2.4670000e-01   3.0700000e-01   2.6620952e+03   1.2557994e+03   2.1461000e+00   2.4205625e+03   1.2720637e+03   2.0916000e+00   2.2317500e+03
   2.2020000e-01   3.0320000e-01   2.7594106e+03   1.3364230e+03   2.1525000e+00   2.5368572e+03   1.3538345e+03   2.0975000e+00   2.2318750e+03
   1.9880000e-01   3.0180000e-01   2.8553721e+03   1.4154744e+03   2.1551000e+00   2.6524517e+03   1.4341481e+03   2.0994000e+00   2.2320000e+03
   1.8220000e-01   3.0190000e-01   2.9016289e+03   1.4543536e+03   2.1552000e+00   2.7075884e+03   1.4738282e+03   2.0986000e+00   2.2321250e+03
   1.7090000e-01   3.0300000e-01   2.8910488e+03   1.4472615e+03   2.1535000e+00   2.6935632e+03   1.4669341e+03   2.0961000e+00   2.2322500e+03
   1.6560000e-01   3.0480000e-01   2.8398254e+03   1.4070231e+03   2.1504000e+00   2.6304202e+03   1.4264153e+03   2.0923000e+00   2.2323750e+03
   1.6610000e-01   3.0760000e-01   2.7797288e+03   1.3589714e+03   2.1457000e+00   2.5571663e+03   1.3779542e+03   2.0869000e+00   2.2325000e+03
   1.7140000e-01   3.1190000e-01   2.7256135e+03   1.3153481e+03   2.1391000e+00   2.4920071e+03   1.3340171e+03   2.0797000e+00   2.2326250e+03
   1.7070000e-01   3.1580000e-01   2.6838364e+03   1.2817268e+03   2.1330000e+00   2.4418157e+03   1.3002107e+03   2.0728000e+00   2.2327500e+03
   1.7460000e-01   3.1780000e-01   2.6536155e+03   1.2566755e+03   2.1301000e+00   2.4056519e+03   1.2748279e+03   2.0699000e+00   2.2328750e+03
   1.9480000e-01   3.1670000e-01   2.6281604e+03   1.2338666e+03   2.1321000e+00   2.3756431e+03   1.2512561e+03   2.0733000e+00   2.2330000e+03
   2.4040000e-01   3.1230000e-01   2.5968311e+03   1.2041359e+03   2.1389000e+00   2.3394983e+03   1.2201337e+03   2.0832000e+00   2.2331250e+03
   3.0410000e-01   3.0640000e-01   2.5601262e+03   1.1687906e+03   2.1480000e+00   2.2985095e+03   1.1830736e+03   2.0965000e+00   2.2332500e+03
   3.5490000e-01   3.0070000e-01   2.5236941e+03   1.1348541e+03   2.1567000e+00   2.4164463e+03   1.1405153e+03   2.1361000e+00   2.2333750e+03
   3.8820000e-01   2.9350000e-01   2.4927114e+03   1.1070448e+03   2.1672000e+00   2.4741462e+03   1.1079877e+03   2.1638000e+00   2.2335000e+03
   4.0850000e-01   2.8270000e-01   2.4734138e+03   1.0900771e+03   2.1842000e+00   2.4734138e+03   1.0900771e+03   2.1842000e+00   2.2336250e+03
   4.2340000e-01   2.6660000e-01   2.4701926e+03   1.0868490e+03   2.2110000e+00   2.4701926e+03   1.0868490e+03   2.2110000e+00   2.2337500e+03
   4.3880000e-01   2.4550000e-01   2.4830928e+03   1.0967657e+03   2.2462000e+00   2.4830928e+03   1.0967657e+03   2.2462000e+00   2.2338750e+03
   4.4470000e-01   2.3460000e-01   2.5112568e+03   1.1191447e+03   2.2665000e+00   2.5112568e+03   1.1191447e+03   2.2665000e+00   2.2340000e+03
   4.3600000e-01   2.3930000e-01   2.5486636e+03   1.1491830e+03   2.2589000e+00   2.5486636e+03   1.1491830e+03   2.2589000e+00   2.2341250e+03
   4.1970000e-01   2.5430000e-01   2.5937566e+03   1.1854021e+03   2.2329000e+00   2.5937566e+03   1.1854021e+03   2.2329000e+00   2.2342500e+03
   4.0240000e-01   2.7340000e-01   2.6434731e+03   1.2253513e+03   2.2008000e+00   2.6225635e+03   1.2267007e+03   2.1964000e+00   2.2343750e+03
   3.8750000e-01   2.9010000e-01   2.6927771e+03   1.2652816e+03   2.1749000e+00   2.6008960e+03   1.2712744e+03   2.1551000e+00   2.2345000e+03
   3.6280000e-01   2.9840000e-01   2.7295977e+03   1.2965432e+03   2.1624000e+00   2.5341917e+03   1.3099238e+03   2.1187000e+00   2.2346250e+03
   3.3400000e-01   3.0130000e-01   2.7445100e+03   1.3113412e+03   2.1569000e+00   2.5353738e+03   1.3263822e+03   2.1083000e+00   2.2347500e+03
   3.0620000e-01   3.0200000e-01   2.7463765e+03   1.3159746e+03   2.1552000e+00   2.5336150e+03   1.3315964e+03   2.1050000e+00   2.2348750e+03
   2.7840000e-01   3.0180000e-01   2.7426885e+03   1.3166366e+03   2.1554000e+00   2.5238069e+03   1.3327506e+03   2.1036000e+00   2.2350000e+03
   2.4260000e-01   3.0140000e-01   2.7411362e+03   1.3200883e+03   2.1561000e+00   2.5150500e+03   1.3368552e+03   2.1024000e+00   2.2351250e+03
   1.8170000e-01   3.0090000e-01   2.7489099e+03   1.3330400e+03   2.1566000e+00   2.5153860e+03   1.3508840e+03   2.1000000e+00   2.2352500e+03
   1.1430000e-01   3.0160000e-01   2.7695720e+03   1.3566348e+03   2.1553000e+00   2.5328979e+03   1.3758608e+03   2.0955000e+00   2.2353750e+03
   7.6200000e-02   3.0400000e-01   2.7879114e+03   1.3756644e+03   2.1518000e+00   2.5523660e+03   1.3959728e+03   2.0896000e+00   2.2355000e+03
   7.2000000e-02   3.0750000e-01   2.7904036e+03   1.3779974e+03   2.1463000e+00   2.5576274e+03   1.3986965e+03   2.0832000e+00   2.2356250e+03
   1.0680000e-01   3.1160000e-01   2.7660913e+03   1.3542491e+03   2.1400000e+00   2.5349414e+03   1.3743629e+03   2.0778000e+00   2.2357500e+03
   1.8150000e-01   3.1540000e-01   2.7104722e+03   1.3012119e+03   2.1342000e+00   2.4776729e+03   1.3196992e+03   2.0749000e+00   2.2358750e+03
   2.8310000e-01   3.1760000e-01   2.6372751e+03   1.2327828e+03   2.1306000e+00   2.3997283e+03   1.2491475e+03   2.0752000e+00   2.2360000e+03
   3.3380000e-01   3.1770000e-01   2.5856362e+03   1.1857953e+03   2.1303000e+00   2.3427805e+03   1.2007689e+03   2.0776000e+00   2.2361250e+03
   3.5080000e-01   3.1590000e-01   2.5601292e+03   1.1633057e+03   2.1330000e+00   2.3127139e+03   1.1775640e+03   2.0816000e+00   2.2362500e+03
   3.4600000e-01   3.1240000e-01   2.5641287e+03   1.1669258e+03   2.1385000e+00   2.3152168e+03   1.1810118e+03   2.0877000e+00   2.2363750e+03
   3.2820000e-01   3.0760000e-01   2.5942261e+03   1.1929828e+03   2.1460000e+00   2.3475715e+03   1.2072980e+03   2.0954000e+00   2.2365000e+03
   3.0020000e-01   3.0230000e-01   2.6383528e+03   1.2314122e+03   2.1538000e+00   2.3956941e+03   1.2462551e+03   2.1028000e+00   2.2366250e+03
   2.5720000e-01   2.9970000e-01   2.6591064e+03   1.2524640e+03   2.1580000e+00   2.4133396e+03   1.2679567e+03   2.1056000e+00   2.2367500e+03
   2.1920000e-01   3.0030000e-01   2.6619263e+03   1.2587513e+03   2.1573000e+00   2.4109573e+03   1.2749023e+03   2.1030000e+00   2.2368750e+03
   1.9420000e-01   3.0440000e-01   2.6515789e+03   1.2533416e+03   2.1509000e+00   2.3961123e+03   1.2701310e+03   2.0944000e+00   2.2370000e+03
   1.8310000e-01   3.1190000e-01   2.6301445e+03   1.2371196e+03   2.1391000e+00   2.3723262e+03   1.2544144e+03   2.0805000e+00   2.2371250e+03
   1.8990000e-01   3.2190000e-01   2.5929175e+03   1.2055244e+03   2.1234000e+00   2.3337046e+03   1.2229308e+03   2.0634000e+00   2.2372500e+03
   2.4800000e-01   3.3230000e-01   2.5123777e+03   1.1353206e+03   2.1076000e+00   2.2443027e+03   1.1517267e+03   2.0480000e+00   2.2373750e+03
   3.2250000e-01   3.3880000e-01   2.3879565e+03   1.0287299e+03   2.0961000e+00   2.2756899e+03   1.0353416e+03   2.0717000e+00   2.2375000e+03
   3.8840000e-01   3.4220000e-01   2.2601167e+03   9.2083170e+02   2.0898000e+00   2.2338542e+03   9.2231070e+02   2.0842000e+00   2.2376250e+03
   4.3340000e-01   3.4290000e-01   2.1550857e+03   8.3345030e+02   2.0886000e+00   2.1550857e+03   8.3345030e+02   2.0886000e+00   2.2377500e+03
   4.5270000e-01   3.4100000e-01   2.0904136e+03   7.8071830e+02   2.0921000e+00   2.0904136e+03   7.8071830e+02   2.0921000e+00   2.2378750e+03
   4.4930000e-01   3.3620000e-01   2.0733379e+03   7.6791400e+02   2.1001000e+00   2.0733379e+03   7.6791400e+02   2.1001000e+00   2.2380000e+03
   4.1960000e-01   3.2740000e-01   2.1113257e+03   8.0098710e+02   2.1142000e+00   2.1113257e+03   8.0098710e+02   2.1142000e+00   2.2381250e+03
   3.7640000e-01   3.1710000e-01   2.1791426e+03   8.5904080e+02   2.1310000e+00   2.1791426e+03   8.5904080e+02   2.1310000e+00   2.2382500e+03
   3.2850000e-01   3.0720000e-01   2.3197954e+03   9.7544710e+02   2.1468000e+00   2.1658071e+03   9.8182170e+02   2.1215000e+00   2.2383750e+03
   2.8200000e-01   2.9940000e-01   2.4451670e+03   1.0797924e+03   2.1586000e+00   2.1367461e+03   1.0927914e+03   2.1076000e+00   2.2385000e+03
   2.4130000e-01   2.9530000e-01   2.4786235e+03   1.1108381e+03   2.1644000e+00   2.1698057e+03   1.1245140e+03   2.1121000e+00   2.2386250e+03
   2.0820000e-01   2.9660000e-01   2.5051860e+03   1.1355427e+03   2.1625000e+00   2.1995334e+03   1.1500740e+03   2.1082000e+00   2.2387500e+03
   1.8260000e-01   3.0210000e-01   2.5484104e+03   1.1726855e+03   2.1545000e+00   2.2564883e+03   1.1884340e+03   2.0978000e+00   2.2388750e+03
   1.6250000e-01   3.0810000e-01   2.5936804e+03   1.2109038e+03   2.1453000e+00   2.3174434e+03   1.2279077e+03   2.0864000e+00   2.2390000e+03
